Deck URL,Deck Title,Card Quantity,Card Code,id,pack_id,name,rarity,category,img_url,img_full_url,colors,cost,attributes,power,counter,types,effect,trigger
https://gumgum.gg/decklists/deck/west/op11/554dcb84-e2ed-454f-88de-84a6b82cfbb3,OP11  UP Monkey D. Luffy Decklist,4,EB01-061,EB01-061,569201,Mr.2.Bon.Kurei(Bentham),SecretRare,Character,../images/cardlist/card/EB01-061.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-061.png?250530,Purple,4.0,Special,1000.0,1000.0,Former Baroque Works,[On Play] Add up to 1 DON!! card from your DON!! deck and set it as active.<br>[When Attacking] Select up to 1 of your opponent's Characters. This Character's base power becomes the same as the selected Character's power during this turn.,
https://gumgum.gg/decklists/deck/west/op11/554dcb84-e2ed-454f-88de-84a6b82cfbb3,OP11  UP Monkey D. Luffy Decklist,1,OP06-047,OP06-047,569106,Charlotte Pudding,Rare,Character,../images/cardlist/card/OP06-047.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-047.png?250530,Blue,4.0,Wisdom,4000.0,1000.0,Big Mom Pirates,"[On Play] Your opponent returns all cards in their hand to their deck and shuffles their deck. Then, your opponent draws 5 cards.",
https://gumgum.gg/decklists/deck/west/op11/554dcb84-e2ed-454f-88de-84a6b82cfbb3,OP11  UP Monkey D. Luffy Decklist,2,OP05-070,OP05-070,569105,Fra-Nosuke,Uncommon,Character,../images/cardlist/card/OP05-070.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-070.png?250530,Purple,5.0,Strike,4000.0,2000.0,Straw Hat Crew,"[DON!! x1] If you have 8 or more DON!! cards on your field, this Character gains [Rush].<br>(This card can attack on the turn in which it is played.)",
https://gumgum.gg/decklists/deck/west/op11/554dcb84-e2ed-454f-88de-84a6b82cfbb3,OP11  UP Monkey D. Luffy Decklist,3,OP11-054,OP11-054,569111,Nami,SuperRare,Character,../images/cardlist/card/OP11-054.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-054.png?250530,Blue,5.0,Special,6000.0,1000.0,Straw Hat Crew,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)<br>[On Play] If your Leader is multicolored, draw 3 cards and place 2 cards from your hand at the top or bottom of your deck in any order.",
https://gumgum.gg/decklists/deck/west/op11/554dcb84-e2ed-454f-88de-84a6b82cfbb3,OP11  UP Monkey D. Luffy Decklist,2,OP07-064,OP07-064,569107,Sanji,SuperRare,Character,../images/cardlist/card/OP07-064.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-064.png?250530,Purple,6.0,Strike,6000.0,2000.0,Straw Hat Crew,"If the number of DON!! cards on your field is at least 2 less than the number on your opponent's field, give this card in your hand −3 cost.<br>[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",
https://gumgum.gg/decklists/deck/west/op11/554dcb84-e2ed-454f-88de-84a6b82cfbb3,OP11  UP Monkey D. Luffy Decklist,3,OP11-067,OP11-067,569111,Charlotte Katakuri,SuperRare,Character,../images/cardlist/card/OP11-067.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-067.png?250530,Purple,8.0,Strike,8000.0,,Big Mom Pirates,"[Blocker]<br>[End of Your Turn] Set up to 2 of your {Big Mom Pirates} type Characters with a cost of 3 or more as active. Then, add up to 1 DON!! card from your DON!! deck and rest it.",
https://gumgum.gg/decklists/deck/west/op11/554dcb84-e2ed-454f-88de-84a6b82cfbb3,OP11  UP Monkey D. Luffy Decklist,1,OP11-118,OP11-118,569111,Monkey.D.Luffy,SecretRare,Character,../images/cardlist/card/OP11-118.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-118.png?250530,Blue,8.0,Strike,8000.0,,Straw Hat Crew,"[Rush]<br>[When Attacking] You may trash 1 card from your hand: Return up to 1 Character with a cost of 4 or less to the owner's hand. Then, give up to 1 rested DON!! card to your Leader or 1 of your Characters.",
https://gumgum.gg/decklists/deck/west/op11/554dcb84-e2ed-454f-88de-84a6b82cfbb3,OP11  UP Monkey D. Luffy Decklist,1,OP01-070,OP01-070,569101,Dracule Mihawk,SuperRare,Character,../images/cardlist/card/OP01-070.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-070.png?250530,Blue,9.0,Slash,9000.0,,The Seven Warlords of the Sea,[On Play] Place up to 1 Character with a cost of 7 or less at the bottom of the owner's deck.,
https://gumgum.gg/decklists/deck/west/op11/554dcb84-e2ed-454f-88de-84a6b82cfbb3,OP11  UP Monkey D. Luffy Decklist,4,OP06-119,OP06-119,569106,Sanji,SecretRare,Character,../images/cardlist/card/OP06-119.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-119.png?250530,Blue,9.0,Strike,9000.0,,Straw Hat Crew,"[On Play] Reveal 1 card from the top of your deck and play up to 1 Character with a cost of 9 or less other than [Sanji]. Then, place the rest at the bottom of your deck.",
https://gumgum.gg/decklists/deck/west/op11/554dcb84-e2ed-454f-88de-84a6b82cfbb3,OP11  UP Monkey D. Luffy Decklist,4,OP08-069,OP08-069,569108,Charlotte Linlin,SuperRare,Character,../images/cardlist/card/OP08-069.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP08-069.png?250530,Purple,9.0,Special,9000.0,,"Former Rocks Pirates, Big Mom Pirates","[On Play] DON!! −1, You may trash 1 card from your hand: Add up to 1 card from the top of your deck to the top of your Life cards. Then, add up to 1 of your opponent's Characters with a cost of 6 or less to the top or bottom of your opponent's Life cards face-up.",
https://gumgum.gg/decklists/deck/west/op11/554dcb84-e2ed-454f-88de-84a6b82cfbb3,OP11  UP Monkey D. Luffy Decklist,2,OP09-119,OP09-119,569109,Monkey.D.Luffy,SecretRare,Character,../images/cardlist/card/OP09-119.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-119.png?250530,Purple,9.0,Strike,10000.0,,Straw Hat Crew,[On Play] You may return 1 or more DON!! cards from your field to your DON!! deck: Draw 1 card and this Character gains [Rush] during this turn.,
https://gumgum.gg/decklists/deck/west/op11/554dcb84-e2ed-454f-88de-84a6b82cfbb3,OP11  UP Monkey D. Luffy Decklist,4,OP09-078,OP09-078,569109,Gum-Gum Giant,Rare,Event,../images/cardlist/card/OP09-078.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-078.png?250530,Purple,1.0,,,,"The Four Emperors, Straw Hat Crew","[Counter] DON!! −2, You may trash 1 card from your hand: If your Leader has the {Straw Hat Crew} type, up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, draw 2 cards.",
https://gumgum.gg/decklists/deck/west/op11/554dcb84-e2ed-454f-88de-84a6b82cfbb3,OP11  UP Monkey D. Luffy Decklist,4,OP11-080,OP11-080,569111,Gear Two,Rare,Event,../images/cardlist/card/OP11-080.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-080.png?250530,Purple,1.0,,,,Straw Hat Crew,"[Main] You may rest 2 of your DON!! cards: If your Leader's colors include blue, add up to 1 DON!! card from your DON!! deck and rest it.<br>[Counter] Up to 1 of your Leader gains +3000 power during this battle.",
https://gumgum.gg/decklists/deck/west/op11/554dcb84-e2ed-454f-88de-84a6b82cfbb3,OP11  UP Monkey D. Luffy Decklist,3,OP10-079,OP10-079,569110,God Thread,Uncommon,Event,../images/cardlist/card/OP10-079.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP10-079.png?250530,Purple,5.0,,,,"The Seven Warlords of the Sea, Donquixote Pirates","[Main] K.O. up to 1 of your opponent's Characters with a cost 5 or less. Then, add up to 1 DON!! card from your DON!! deck and set it as active.",[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.
https://gumgum.gg/decklists/deck/west/op11/554dcb84-e2ed-454f-88de-84a6b82cfbb3,OP11  UP Monkey D. Luffy Decklist,2,OP04-056,OP04-056,569104,Gum-Gum Red Roc,Rare,Event,../images/cardlist/card/OP04-056.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-056.png?250530,Blue,6.0,,,,Straw Hat Crew,[Main] Place up to 1 Character at the bottom of the owner's deck.,[Trigger] Place up to 1 Character with a cost of 4 or less at the bottom of the owner's deck.
https://gumgum.gg/decklists/deck/west/op11/554dcb84-e2ed-454f-88de-84a6b82cfbb3,OP11  UP Monkey D. Luffy Decklist,2,OP06-058,OP06-058,569106,Gravity Blade Raging Tiger,Rare,Event,../images/cardlist/card/OP06-058.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-058.png?250530,Blue,7.0,,,,Navy,[Main] Place up to 2 Characters with a cost of 6 or less at the bottom of the owner's deck in any order.,[Trigger] Place up to 1 Character with a cost of 5 or less at the bottom of the owner's deck.
https://gumgum.gg/decklists/deck/west/op11/3326221d-4df1-4491-a76b-4441eba57651,OP11  UP Vinsmoke Reiju Decklist,1,OP06-042,OP06-042,569106,Vinsmoke Reiju,Leader,Leader,../images/cardlist/card/OP06-042.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-042.png?250530,"Blue, Purple",4.0,Special,5000.0,,"The Vinsmoke Family, GERMA 66","[Your Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, draw 1 card.",
https://gumgum.gg/decklists/deck/west/op11/3326221d-4df1-4491-a76b-4441eba57651,OP11  UP Vinsmoke Reiju Decklist,2,OP06-063,OP06-063,569106,Vinsmoke Sora,Uncommon,Character,../images/cardlist/card/OP06-063.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-063.png?250530,Purple,1.0,Wisdom,,2000.0,"The Vinsmoke Family, Kingdom of GERMA","[On Play] You may trash 1 card from your hand: If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, add up to 1 {The Vinsmoke Family} type Character card with 4000 power or less from your trash to your hand.",
https://gumgum.gg/decklists/deck/west/op11/3326221d-4df1-4491-a76b-4441eba57651,OP11  UP Vinsmoke Reiju Decklist,4,OP10-063,OP10-063,569110,Vinsmoke Sanji,Rare,Character,../images/cardlist/card/OP10-063.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP10-063.png?250530,Purple,1.0,Strike,2000.0,1000.0,"Kingdom of GERMA, The Vinsmoke Family","[On Play] If your Leader's type includes ""GERMA"", look at 5 cards from the top of your deck; reveal up to 1 card with a type including ""GERMA"" and add it to your hand. Then, place the rest at the bottom of your deck in any order.",
https://gumgum.gg/decklists/deck/west/op11/3326221d-4df1-4491-a76b-4441eba57651,OP11  UP Vinsmoke Reiju Decklist,4,OP07-066,OP07-066,569107,Tony Tony.Chopper,Rare,Character,../images/cardlist/card/OP07-066.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-066.png?250530,Purple,2.0,Strike,,1000.0,"Animal, Foxy Pirates","[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)<br>[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, add up to 1 DON!! card from your DON!! deck and rest it.",
https://gumgum.gg/decklists/deck/west/op11/3326221d-4df1-4491-a76b-4441eba57651,OP11  UP Vinsmoke Reiju Decklist,4,OP06-068,OP06-068,569106,Vinsmoke Reiju,Common,Character,../images/cardlist/card/OP06-068.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-068.png?250530,Purple,2.0,Special,2000.0,1000.0,"The Vinsmoke Family, GERMA 66","[Activate: Main] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.) You may trash this Character: If your Leader has the {GERMA 66} type, play up to 1 [Vinsmoke Reiju] with a cost of 4 from your hand or trash.",
https://gumgum.gg/decklists/deck/west/op11/3326221d-4df1-4491-a76b-4441eba57651,OP11  UP Vinsmoke Reiju Decklist,4,OP08-074,OP08-074,569108,Black Maria,SuperRare,Character,../images/cardlist/card/OP08-074.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP08-074.png?250530,Purple,3.0,Special,2000.0,2000.0,Animal Kingdom Pirates,"[Activate: Main] [Once Per Turn] If you have no other [Black Maria] Characters, add up to 5 DON!! cards from your DON!! deck and rest them. Then, at the end of this turn, return DON!! cards from your field to your DON!! deck until you have the same number of DON!! cards on your field as your opponent.",
https://gumgum.gg/decklists/deck/west/op11/3326221d-4df1-4491-a76b-4441eba57651,OP11  UP Vinsmoke Reiju Decklist,2,OP06-064,OP06-064,569106,Vinsmoke Niji,Common,Character,../images/cardlist/card/OP06-064.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-064.png?250530,Purple,3.0,Special,3000.0,1000.0,"The Vinsmoke Family, GERMA 66","[Activate: Main] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.) You may trash this Character: If your Leader has the {GERMA 66} type, play up to 1 [Vinsmoke Niji] with a cost of 5 from your hand or trash.",
https://gumgum.gg/decklists/deck/west/op11/3326221d-4df1-4491-a76b-4441eba57651,OP11  UP Vinsmoke Reiju Decklist,4,OP07-072,OP07-072,569107,Porche,SuperRare,Character,../images/cardlist/card/OP07-072.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-072.png?250530,Purple,3.0,Wisdom,5000.0,,Foxy Pirates,"[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Look at 5 cards from the top of your deck; reveal up to 1 {Foxy Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order and play up to 1 purple Character card with 4000 power or less from your hand.",
https://gumgum.gg/decklists/deck/west/op11/3326221d-4df1-4491-a76b-4441eba57651,OP11  UP Vinsmoke Reiju Decklist,1,OP06-047,OP06-047,569106,Charlotte Pudding,Rare,Character,../images/cardlist/card/OP06-047.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-047.png?250530,Blue,4.0,Wisdom,4000.0,1000.0,Big Mom Pirates,"[On Play] Your opponent returns all cards in their hand to their deck and shuffles their deck. Then, your opponent draws 5 cards.",
https://gumgum.gg/decklists/deck/west/op11/3326221d-4df1-4491-a76b-4441eba57651,OP11  UP Vinsmoke Reiju Decklist,4,OP06-060,OP06-060,569106,Vinsmoke Ichiji,Common,Character,../images/cardlist/card/OP06-060.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-060.png?250530,Purple,4.0,Strike,4000.0,1000.0,"The Vinsmoke Family, GERMA 66","[Activate: Main] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.) You may trash this Character: If your Leader has the {GERMA 66} type, play up to 1 [Vinsmoke Ichiji] with a cost of 7 from your hand or trash.",
https://gumgum.gg/decklists/deck/west/op11/3326221d-4df1-4491-a76b-4441eba57651,OP11  UP Vinsmoke Reiju Decklist,4,OP06-069,OP06-069,569106,Vinsmoke Reiju,SuperRare,Character,../images/cardlist/card/OP06-069.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-069.png?250530,Purple,4.0,Special,5000.0,1000.0,"The Vinsmoke Family, GERMA 66","[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field and you have 5 or less cards in your hand, draw 2 cards.",
https://gumgum.gg/decklists/deck/west/op11/3326221d-4df1-4491-a76b-4441eba57651,OP11  UP Vinsmoke Reiju Decklist,4,OP11-047,OP11-047,569111,Vinsmoke Reiju,Rare,Character,../images/cardlist/card/OP11-047.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-047.png?250530,Blue,4.0,Special,5000.0,2000.0,"The Vinsmoke Family, GERMA 66","[On Play] If your Leader has the {The Vinsmoke Family} type, look at 5 cards from the top of your deck; reveal up to 1 card with a type including ""GERMA"" and add it to your hand. Then, trash the rest.",
https://gumgum.gg/decklists/deck/west/op11/3326221d-4df1-4491-a76b-4441eba57651,OP11  UP Vinsmoke Reiju Decklist,2,OP06-065,OP06-065,569106,Vinsmoke Niji,Rare,Character,../images/cardlist/card/OP06-065.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-065.png?250530,Purple,5.0,Special,6000.0,1000.0,"The Vinsmoke Family, GERMA 66","[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, choose one:<br>• K.O. up to 1 of your opponent's Characters with a cost of 2 or less.<br>• Return up to 1 of your opponent's Characters with a cost of 4 or less to the owner's hand.",
https://gumgum.gg/decklists/deck/west/op11/3326221d-4df1-4491-a76b-4441eba57651,OP11  UP Vinsmoke Reiju Decklist,1,OP11-045,OP11-045,569111,Vinsmoke Niji,Uncommon,Character,../images/cardlist/card/OP11-045.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-045.png?250530,Blue,5.0,Special,6000.0,2000.0,"The Vinsmoke Family, GERMA 66",-,
https://gumgum.gg/decklists/deck/west/op11/3326221d-4df1-4491-a76b-4441eba57651,OP11  UP Vinsmoke Reiju Decklist,4,OP06-061,OP06-061,569106,Vinsmoke Ichiji,Rare,Character,../images/cardlist/card/OP06-061.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-061.png?250530,Purple,7.0,Strike,7000.0,,"The Vinsmoke Family, GERMA 66","[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, give up to 1 of your opponent's Characters −2000 power during this turn and this Character gains [Rush].<br>(This card can attack on the turn in which it is played.)",
https://gumgum.gg/decklists/deck/west/op11/3326221d-4df1-4491-a76b-4441eba57651,OP11  UP Vinsmoke Reiju Decklist,1,OP06-062,OP06-062,569106,Vinsmoke Judge,SuperRare,Character,../images/cardlist/card/OP06-062.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-062.png?250530,Purple,8.0,Slash,8000.0,,"The Vinsmoke Family, GERMA 66",[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.) You may trash 2 cards from your hand: Play up to 4 {GERMA 66} type Character cards with different card names and 4000 power or less from your trash.<br>[Activate: Main] [Once Per Turn] DON!! −1: Rest up to 1 of your opponent's DON!! cards.,
https://gumgum.gg/decklists/deck/west/op11/3326221d-4df1-4491-a76b-4441eba57651,OP11  UP Vinsmoke Reiju Decklist,1,OP06-078,OP06-078,569106,GERMA 66,Uncommon,Event,../images/cardlist/card/OP06-078.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-078.png?250530,Purple,1.0,,,,"The Vinsmoke Family, GERMA 66","[Main] Look at 5 cards from the top of your deck; reveal up to 1 card with a type including ""GERMA"" other than [GERMA 66] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[Trigger] Draw 1 card.
https://gumgum.gg/decklists/deck/west/op11/3326221d-4df1-4491-a76b-4441eba57651,OP11  UP Vinsmoke Reiju Decklist,4,OP06-079,OP06-079,569106,Kingdom of GERMA,Common,Stage,../images/cardlist/card/OP06-079.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-079.png?250530,Purple,1.0,,,,Kingdom of GERMA,"[Activate: Main] You may trash 1 card from your hand and rest this Stage: Look at 3 cards from the top of your deck; reveal up to 1 card with a type including ""GERMA"" and add it to your hand. Then, place the rest at the bottom of your deck in any order.",
https://gumgum.gg/decklists/deck/west/op11/ce4ae660-af07-d142-ae74-b1d5e8c10924,OP11  Monkey D. Luffy Decklist,1,OP05-060,OP05-060,569105,Monkey.D.Luffy,Leader,Leader,../images/cardlist/card/OP05-060.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-060.png?250530,Purple,5.0,Strike,5000.0,,Straw Hat Crew,"[Activate: Main] [Once Per Turn] You may add 1 card from the top of your Life cards to your hand: If you have 0 or 3 or more DON!! cards on your field, add up to 1 DON!! card from your DON!! deck and set it as active.",
https://gumgum.gg/decklists/deck/west/op11/ce4ae660-af07-d142-ae74-b1d5e8c10924,OP11  Monkey D. Luffy Decklist,4,OP09-069,OP09-069,569109,Trafalgar Law,Rare,Character,../images/cardlist/card/OP09-069.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-069.png?250530,Purple,1.0,Slash,2000.0,1000.0,Heart Pirates,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 {Straw Hat Crew} or {Heart Pirates} type card with a cost of 2 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",
https://gumgum.gg/decklists/deck/west/op11/ce4ae660-af07-d142-ae74-b1d5e8c10924,OP11  Monkey D. Luffy Decklist,4,ST18-001,ST18-001,569018,Uso-Hachi,Common,Character,../images/cardlist/card/ST18-001.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST18-001.png?250530,Purple,3.0,Ranged,3000.0,2000.0,Straw Hat Crew,"[On Play] If you have 8 or more DON!! cards on your field, rest up to 1 of your opponent's Characters with a cost of 5 or less.",
https://gumgum.gg/decklists/deck/west/op11/ce4ae660-af07-d142-ae74-b1d5e8c10924,OP11  Monkey D. Luffy Decklist,4,OP05-067,OP05-067,569105,Zoro-Juurou,Rare,Character,../images/cardlist/card/OP05-067.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-067.png?250530,Purple,3.0,Slash,4000.0,1000.0,Straw Hat Crew,"[When Attacking] If you have 3 or less Life cards, add up to 1 DON!! card from your DON!! deck and set it as active.",
https://gumgum.gg/decklists/deck/west/op11/ce4ae660-af07-d142-ae74-b1d5e8c10924,OP11  Monkey D. Luffy Decklist,4,EB01-061,EB01-061,569201,Mr.2.Bon.Kurei(Bentham),SecretRare,Character,../images/cardlist/card/EB01-061.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-061.png?250530,Purple,4.0,Special,1000.0,1000.0,Former Baroque Works,[On Play] Add up to 1 DON!! card from your DON!! deck and set it as active.<br>[When Attacking] Select up to 1 of your opponent's Characters. This Character's base power becomes the same as the selected Character's power during this turn.,
https://gumgum.gg/decklists/deck/west/op11/ce4ae660-af07-d142-ae74-b1d5e8c10924,OP11  Monkey D. Luffy Decklist,2,ST18-002,ST18-002,569018,O-Nami,Common,Character,../images/cardlist/card/ST18-002.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST18-002.png?250530,Purple,4.0,Special,2000.0,1000.0,Straw Hat Crew,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)<br>[On Play] If you have 8 or more DON!! cards on your field, trash 1 card from your hand and draw 2 cards.",
https://gumgum.gg/decklists/deck/west/op11/ce4ae660-af07-d142-ae74-b1d5e8c10924,OP11  Monkey D. Luffy Decklist,4,ST18-004,ST18-004,569018,Zoro-Juurou,SuperRare,Character,../images/cardlist/card/ST18-004.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST18-004.png?250530,Purple,4.0,Slash,6000.0,,Straw Hat Crew,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 purple {Straw Hat Crew} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",
https://gumgum.gg/decklists/deck/west/op11/ce4ae660-af07-d142-ae74-b1d5e8c10924,OP11  Monkey D. Luffy Decklist,4,OP05-070,OP05-070,569105,Fra-Nosuke,Uncommon,Character,../images/cardlist/card/OP05-070.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-070.png?250530,Purple,5.0,Strike,4000.0,2000.0,Straw Hat Crew,"[DON!! x1] If you have 8 or more DON!! cards on your field, this Character gains [Rush].<br>(This card can attack on the turn in which it is played.)",
https://gumgum.gg/decklists/deck/west/op11/ce4ae660-af07-d142-ae74-b1d5e8c10924,OP11  Monkey D. Luffy Decklist,4,OP07-064,OP07-064,569107,Sanji,SuperRare,Character,../images/cardlist/card/OP07-064.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-064.png?250530,Purple,6.0,Strike,6000.0,2000.0,Straw Hat Crew,"If the number of DON!! cards on your field is at least 2 less than the number on your opponent's field, give this card in your hand −3 cost.<br>[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",
https://gumgum.gg/decklists/deck/west/op11/ce4ae660-af07-d142-ae74-b1d5e8c10924,OP11  Monkey D. Luffy Decklist,3,OP09-065,OP09-065,569109,Sanji,SuperRare,Character,../images/cardlist/card/OP09-065.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-065.png?250530,Purple,7.0,Strike,7000.0,1000.0,Straw Hat Crew,"[On Play] You may return 1 or more DON!! cards from your field to your DON!! deck: This Character gains [Rush] during this turn. Then, rest up to 1 of your opponent's Characters with a cost of 6 or less.",
https://gumgum.gg/decklists/deck/west/op11/ce4ae660-af07-d142-ae74-b1d5e8c10924,OP11  Monkey D. Luffy Decklist,2,ST18-005,ST18-005,569018,Luffy-Tarou,SuperRare,Character,../images/cardlist/card/ST18-005.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST18-005.png?250530,Purple,7.0,Strike,8000.0,,Straw Hat Crew,[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Play up to 1 purple {Straw Hat Crew} type Character card with a cost of 5 or less from your hand.,
https://gumgum.gg/decklists/deck/west/op11/ce4ae660-af07-d142-ae74-b1d5e8c10924,OP11  Monkey D. Luffy Decklist,4,OP11-067,OP11-067,569111,Charlotte Katakuri,SuperRare,Character,../images/cardlist/card/OP11-067.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-067.png?250530,Purple,8.0,Strike,8000.0,,Big Mom Pirates,"[Blocker]<br>[End of Your Turn] Set up to 2 of your {Big Mom Pirates} type Characters with a cost of 3 or more as active. Then, add up to 1 DON!! card from your DON!! deck and rest it.",
https://gumgum.gg/decklists/deck/west/op11/ce4ae660-af07-d142-ae74-b1d5e8c10924,OP11  Monkey D. Luffy Decklist,2,OP08-069,OP08-069,569108,Charlotte Linlin,SuperRare,Character,../images/cardlist/card/OP08-069.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP08-069.png?250530,Purple,9.0,Special,9000.0,,"Former Rocks Pirates, Big Mom Pirates","[On Play] DON!! −1, You may trash 1 card from your hand: Add up to 1 card from the top of your deck to the top of your Life cards. Then, add up to 1 of your opponent's Characters with a cost of 6 or less to the top or bottom of your opponent's Life cards face-up.",
https://gumgum.gg/decklists/deck/west/op11/ce4ae660-af07-d142-ae74-b1d5e8c10924,OP11  Monkey D. Luffy Decklist,4,OP09-119,OP09-119,569109,Monkey.D.Luffy,SecretRare,Character,../images/cardlist/card/OP09-119.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-119.png?250530,Purple,9.0,Strike,10000.0,,Straw Hat Crew,[On Play] You may return 1 or more DON!! cards from your field to your DON!! deck: Draw 1 card and this Character gains [Rush] during this turn.,
https://gumgum.gg/decklists/deck/west/op11/ce4ae660-af07-d142-ae74-b1d5e8c10924,OP11  Monkey D. Luffy Decklist,1,OP03-072,OP03-072,569103,Gum-Gum Jet Gatling,Rare,Event,../images/cardlist/card/OP03-072.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-072.png?250530,Purple,,,,,"Water Seven, Straw Hat Crew",[Counter] You may trash 1 card from your hand: Up to 1 of your Leader or Character cards gains +3000 power during this battle.,[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.
https://gumgum.gg/decklists/deck/west/op11/ce4ae660-af07-d142-ae74-b1d5e8c10924,OP11  Monkey D. Luffy Decklist,4,OP09-078,OP09-078,569109,Gum-Gum Giant,Rare,Event,../images/cardlist/card/OP09-078.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-078.png?250530,Purple,1.0,,,,"The Four Emperors, Straw Hat Crew","[Counter] DON!! −2, You may trash 1 card from your hand: If your Leader has the {Straw Hat Crew} type, up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, draw 2 cards.",
